2,Cereal,Online,Europe,Vatican City
2,Office Supplies,Online,Europe,Hungary
2,Household,Offline,Europe,Sweden
2,Fruits,Online,Australia and Oceania,Fiji
2,Snacks,Online,Asia,Indonesia
2,Snacks,Online,Asia,Singapore
2,Household,Online,Sub-Saharan Africa,Malawi
2,Personal Care,Online,Sub-Saharan Africa,Cameroon
2,Beverages,Offline,Sub-Saharan Africa,Cote d'Ivoire
2,Clothes,Offline,Sub-Saharan Africa,Eritrea
2,Cosmetics,Online,Australia and Oceania,Solomon Islands
2,Cereal,Online,Central America and the Caribbean,The Bahamas
2,Meat,Offline,Australia and Oceania,Tuvalu
2,Fruits,Online,Sub-Saharan Africa,Cameroon
2,Cosmetics,Online,Europe,Montenegro
2,Clothes,Online,Australia and Oceania,Kiribati
2,Snacks,Online,Middle East and North Africa,Tunisia
2,Clothes,Online,Europe,Georgia
2,Baby Food,Online,Central America and the Caribbean,El Salvador
2,Baby Food,Offline,Middle East and North Africa,Saudi Arabia
2,Cereal,Offline,Sub-Saharan Africa,Uganda
2,Fruits,Online,Asia,Uzbekistan
2,Beverages,Online,Sub-Saharan Africa,Sao Tome and Principe
2,Beverages,Offline,Sub-Saharan Africa,Senegal
2,Office Supplies,Offline,Europe,Germany
2,Cosmetics,Offline,Europe,Netherlands
2,Cereal,Offline,Central America and the Caribbean,Guatemala
2,Snacks,Online,Middle East and North Africa,Libya
2,Cosmetics,Online,Asia,Cambodia
2,Personal Care,Online,Sub-Saharan Africa,Cape Verde
2,Clothes,Online,Europe,Albania
2,Beverages,Offline,Sub-Saharan Africa,Central African Republic
2,Meat,Offline,Europe,Belarus
2,Snacks,Online,Europe,Andorra
2,Cereal,Offline,Middle East and North Africa,Turkey
2,Vegetables,Online,Sub-Saharan Africa,Djibouti
2,Household,Online,Central America and the Caribbean,Dominica
2,Baby Food,Offline,Central America and the Caribbean,Guatemala
2,Vegetables,Offline,Australia and Oceania,Palau
2,Vegetables,Offline,Sub-Saharan Africa,Comoros
2,Beverages,Offline,Europe,Bulgaria
2,Office Supplies,Offline,Asia,Nepal
2,Clothes,Offline,Sub-Saharan Africa,Madagascar
2,Cosmetics,Offline,Asia,North Korea
2,Vegetables,Online,Sub-Saharan Africa,Seychelles
2,Fruits,Online,Asia,Uzbekistan
2,Meat,Online,Middle East and North Africa,Egypt
2,Cereal,Online,Middle East and North Africa,Afghanistan
2,Cosmetics,Offline,Central America and the Caribbean,Saint Vincent and the Grenadines
2,Clothes,Online,Asia,Vietnam
2,Snacks,Online,Europe,Serbia
2,Fruits,Online,Europe,Macedonia
2,Clothes,Online,Asia,Myanmar
2,Cereal,Offline,Europe,United Kingdom
2,Baby Food,Online,Asia,Vietnam
2,Snacks,Offline,Middle East and North Africa,United Arab Emirates
2,Fruits,Offline,Central America and the Caribbean,Costa Rica
2,Personal Care,Online,Sub-Saharan Africa,Burkina Faso
2,Cosmetics,Online,Central America and the Caribbean,The Bahamas
2,Cosmetics,Offline,Asia,Mongolia
2,Snacks,Offline,Europe,United Kingdom
2,Fruits,Online,Asia,China
2,Meat,Online,Asia,Turkmenistan
2,Vegetables,Online,Europe,Belarus
2,Snacks,Online,Europe,Czech Republic
2,Meat,Online,Australia and Oceania,Nauru
2,Vegetables,Offline,Europe,Andorra
2,Household,Online,Europe,Belgium
2,Vegetables,Offline,Europe,Lithuania
2,Meat,Online,Sub-Saharan Africa,South Sudan
2,Snacks,Offline,Europe,Kosovo
2,Office Supplies,Offline,Europe,Spain
2,Personal Care,Offline,Middle East and North Africa,Azerbaijan
2,Meat,Offline,Middle East and North Africa,Libya
2,Cosmetics,Offline,Sub-Saharan Africa,Sudan
2,Household,Online,Europe,Bulgaria
2,Beverages,Offline,Australia and Oceania,Vanuatu
2,Personal Care,Online,Europe,France
2,Household,Offline,Middle East and North Africa,Bahrain
2,Household,Offline,Asia,Thailand
2,Vegetables,Offline,Europe,Cyprus
2,Cereal,Online,Sub-Saharan Africa,Central African Republic
2,Meat,Offline,Central America and the Caribbean,Panama
2,Clothes,Online,Europe,Hungary
2,Vegetables,Online,North America,Greenland
2,Fruits,Online,Sub-Saharan Africa,Burkina Faso
2,Snacks,Online,Sub-Saharan Africa,Chad
2,Baby Food,Online,Europe,Moldova
2,Beverages,Online,Asia,South Korea
2,Fruits,Online,Sub-Saharan Africa,Burkina Faso
2,Baby Food,Online,Sub-Saharan Africa,Guinea-Bissau
2,Clothes,Offline,Sub-Saharan Africa,Cote d'Ivoire
2,Vegetables,Offline,Europe,Armenia
2,Fruits,Online,Asia,Taiwan
2,Cereal,Online,Middle East and North Africa,United Arab Emirates
2,Cereal,Offline,Central America and the Caribbean,Trinidad and Tobago
2,Beverages,Online,Central America and the Caribbean,Nicaragua
2,Meat,Online,Europe,Kosovo
2,Vegetables,Online,Central America and the Caribbean,The Bahamas
2,Vegetables,Online,Central America and the Caribbean,Nicaragua
2,Clothes,Online,Europe,Slovakia
2,Vegetables,Online,Sub-Saharan Africa,Zimbabwe
2,Cereal,Online,Asia,Mongolia
2,Clothes,Offline,Asia,North Korea
2,Cereal,Offline,Europe,Albania
2,Clothes,Offline,Asia,Myanmar
2,Office Supplies,Offline,Middle East and North Africa,Saudi Arabia
2,Office Supplies,Online,Europe,Denmark
2,Fruits,Online,Europe,Kosovo
2,Cosmetics,Online,Europe,Czech Republic
2,Household,Online,Europe,Malta
2,Personal Care,Offline,Sub-Saharan Africa,South Africa
2,Vegetables,Online,Middle East and North Africa,Tunisia
2,Clothes,Online,Asia,China
2,Beverages,Online,Asia,North Korea
2,Personal Care,Offline,Asia,Mongolia
2,Personal Care,Offline,Middle East and North Africa,Tunisia
2,Household,Offline,Central America and the Caribbean,El Salvador
2,Meat,Offline,North America,Canada
2,Meat,Offline,Europe,Greece
2,Vegetables,Offline,Sub-Saharan Africa,Mali
2,Cosmetics,Offline,Europe,Netherlands
2,Personal Care,Offline,Middle East and North Africa,United Arab Emirates
2,Household,Online,Asia,Turkmenistan
2,Personal Care,Online,Europe,Croatia
2,Meat,Online,Australia and Oceania,Samoa
2,Office Supplies,Offline,Central America and the Caribbean,Saint Vincent and the Grenadines
2,Cosmetics,Offline,Sub-Saharan Africa,Kenya
2,Clothes,Online,Middle East and North Africa,Jordan
2,Snacks,Online,Central America and the Caribbean,El Salvador
2,Cosmetics,Online,Asia,Sri Lanka
2,Vegetables,Online,Sub-Saharan Africa,Cote d'Ivoire
2,Beverages,Offline,Sub-Saharan Africa,Niger
2,Office Supplies,Offline,Sub-Saharan Africa,Republic of the Congo
2,Cereal,Offline,Asia,Japan
2,Vegetables,Offline,Europe,Hungary
2,Office Supplies,Online,Central America and the Caribbean,Trinidad and Tobago
2,Office Supplies,Offline,Sub-Saharan Africa,Equatorial Guinea
2,Office Supplies,Online,Sub-Saharan Africa,Sao Tome and Principe
2,Office Supplies,Online,Asia,Tajikistan
2,Office Supplies,Online,Asia,South Korea
2,Cereal,Offline,Asia,Laos
2,Office Supplies,Online,Australia and Oceania,Federated States of Micronesia
2,Snacks,Online,Europe,Ireland
2,Cereal,Offline,Europe,Norway
2,Household,Online,Asia,Taiwan
2,Cosmetics,Offline,Sub-Saharan Africa,Equatorial Guinea
2,Household,Offline,Central America and the Caribbean,Barbados
2,Clothes,Offline,Middle East and North Africa,Saudi Arabia
2,Office Supplies,Offline,Europe,Andorra
2,Beverages,Online,Central America and the Caribbean,Honduras
2,Fruits,Offline,Asia,Laos
2,Meat,Online,Sub-Saharan Africa,Mozambique
2,Office Supplies,Offline,Australia and Oceania,Samoa
2,Baby Food,Online,Asia,Brunei
2,Snacks,Online,Europe,Bosnia and Herzegovina
2,Household,Offline,Central America and the Caribbean,Haiti
2,Baby Food,Offline,Central America and the Caribbean,Grenada
2,Personal Care,Offline,Europe,Bulgaria
2,Meat,Offline,Sub-Saharan Africa,Botswana
2,Office Supplies,Offline,Asia,China
2,Office Supplies,Online,Central America and the Caribbean,Belize
2,Snacks,Offline,Australia and Oceania,East Timor
2,Personal Care,Online,Central America and the Caribbean,Dominican Republic
2,Baby Food,Online,Europe,Norway
2,Clothes,Offline,Europe,Armenia
2,Baby Food,Offline,Middle East and North Africa,Yemen
2,Fruits,Online,Europe,Poland
2,Personal Care,Offline,Europe,Bosnia and Herzegovina
2,Vegetables,Online,Middle East and North Africa,Algeria
2,Fruits,Online,Sub-Saharan Africa,Equatorial Guinea
2,Clothes,Online,Sub-Saharan Africa,Burkina Faso
2,Office Supplies,Offline,Australia and Oceania,Tonga
2,Vegetables,Online,Central America and the Caribbean,Costa Rica
2,Beverages,Online,Sub-Saharan Africa,Equatorial Guinea
2,Vegetables,Offline,Central America and the Caribbean,Trinidad and Tobago
2,Household,Online,Sub-Saharan Africa,Zambia
2,Beverages,Offline,Australia and Oceania,Papua New Guinea
2,Cosmetics,Online,Sub-Saharan Africa,Burundi
2,Cereal,Online,Sub-Saharan Africa,Mali
2,Household,Offline,Europe,Serbia
2,Office Supplies,Offline,Sub-Saharan Africa,Djibouti
2,Cosmetics,Offline,Australia and Oceania,Solomon Islands
2,Vegetables,Online,North America,Canada
2,Meat,Offline,Asia,Philippines
2,Baby Food,Online,Europe,Albania
2,Fruits,Online,Asia,China
2,Vegetables,Offline,Middle East and North Africa,Somalia
2,Meat,Offline,Middle East and North Africa,Iraq
2,Beverages,Online,Australia and Oceania,Vanuatu
2,Meat,Online,Middle East and North Africa,Saudi Arabia
2,Cosmetics,Offline,Europe,Denmark
2,Beverages,Offline,Asia,Tajikistan
2,Fruits,Offline,Europe,Bulgaria
2,Fruits,Offline,Asia,Bhutan
2,Cosmetics,Offline,Middle East and North Africa,Oman
2,Clothes,Online,Europe,Czech Republic
2,Office Supplies,Offline,Central America and the Caribbean,Honduras
2,Personal Care,Online,Sub-Saharan Africa,Gabon
2,Meat,Online,Europe,Bosnia and Herzegovina
2,Meat,Online,Middle East and North Africa,Morocco
2,Meat,Online,Europe,Denmark
2,Beverages,Offline,Sub-Saharan Africa,Sudan
2,Office Supplies,Online,Australia and Oceania,Vanuatu
2,Cosmetics,Offline,Middle East and North Africa,Israel
2,Snacks,Offline,Sub-Saharan Africa,Sao Tome and Principe
2,Fruits,Offline,Sub-Saharan Africa,Madagascar
2,Cereal,Online,Sub-Saharan Africa,Central African Republic
2,Baby Food,Offline,Central America and the Caribbean,Saint Kitts and Nevis
2,Meat,Online,Central America and the Caribbean,Dominica
2,Baby Food,Online,Sub-Saharan Africa,Togo
2,Snacks,Online,Sub-Saharan Africa,Mauritius
2,Vegetables,Offline,Australia and Oceania,Tuvalu
2,Clothes,Offline,Australia and Oceania,Federated States of Micronesia
2,Fruits,Online,Central America and the Caribbean,Grenada
2,Clothes,Online,Sub-Saharan Africa,Ghana
2,Vegetables,Offline,Central America and the Caribbean,Saint Lucia
2,Snacks,Online,Europe,Denmark
2,Fruits,Online,Europe,Bosnia and Herzegovina
2,Cereal,Offline,Australia and Oceania,Marshall Islands
2,Cosmetics,Online,Asia,Bhutan
2,Baby Food,Offline,Middle East and North Africa,Algeria
2,Fruits,Offline,Europe,Malta
2,Cereal,Offline,Sub-Saharan Africa,The Gambia
2,Cosmetics,Offline,Europe,Serbia
2,Meat,Online,Sub-Saharan Africa,Mauritania
2,Office Supplies,Offline,Europe,Georgia
2,Baby Food,Online,Central America and the Caribbean,Haiti
2,Office Supplies,Online,Europe,Russia
2,Office Supplies,Offline,Sub-Saharan Africa,Republic of the Congo
2,Baby Food,Online,Europe,Switzerland
2,Baby Food,Offline,Australia and Oceania,Australia
2,Cosmetics,Offline,Europe,Kosovo
2,Baby Food,Offline,Europe,Albania
2,Fruits,Online,Europe,Belarus
2,Vegetables,Online,Asia,Mongolia
2,Household,Offline,Central America and the Caribbean,Saint Lucia
2,Personal Care,Online,Sub-Saharan Africa,Tanzania
2,Office Supplies,Offline,Asia,Taiwan
2,Cosmetics,Online,Europe,Sweden
2,Cosmetics,Offline,Central America and the Caribbean,Panama
2,Vegetables,Offline,Australia and Oceania,Samoa
2,Personal Care,Online,Europe,Ireland
2,Snacks,Online,Central America and the Caribbean,El Salvador
2,Snacks,Offline,Sub-Saharan Africa,Guinea
2,Vegetables,Offline,Australia and Oceania,East Timor
2,Cereal,Online,Europe,Slovakia
2,Office Supplies,Online,Sub-Saharan Africa,Ghana
2,Beverages,Offline,Europe,Poland
2,Baby Food,Offline,Middle East and North Africa,Azerbaijan
2,Cereal,Offline,Sub-Saharan Africa,Sao Tome and Principe
2,Cosmetics,Online,Europe,Luxembourg
2,Household,Online,Asia,Philippines
2,Meat,Online,Asia,Malaysia
2,Clothes,Online,Sub-Saharan Africa,South Sudan
2,Vegetables,Online,Australia and Oceania,Federated States of Micronesia
2,Cosmetics,Offline,Asia,Sri Lanka
2,Beverages,Offline,Asia,Maldives
2,Office Supplies,Online,Australia and Oceania,Papua New Guinea
2,Cosmetics,Offline,Sub-Saharan Africa,Guinea-Bissau
2,Clothes,Online,Sub-Saharan Africa,Sudan
2,Household,Offline,Central America and the Caribbean,Cuba
2,Fruits,Online,North America,Canada
2,Snacks,Online,Europe,Belgium
2,Household,Offline,Sub-Saharan Africa,Nigeria
2,Snacks,Offline,Australia and Oceania,Tonga
2,Meat,Offline,Australia and Oceania,Samoa
2,Personal Care,Offline,Australia and Oceania,Fiji
2,Cereal,Online,Europe,Iceland
2,Household,Offline,Sub-Saharan Africa,Central African Republic
2,Vegetables,Online,Sub-Saharan Africa,Chad
2,Personal Care,Offline,Asia,Maldives
2,Cosmetics,Online,Sub-Saharan Africa,Tanzania
2,Office Supplies,Online,Asia,Thailand
2,Baby Food,Online,Asia,Thailand
2,Cereal,Online,Asia,Vietnam
2,Cosmetics,Online,Sub-Saharan Africa,Mauritania
2,Fruits,Online,Sub-Saharan Africa,Burkina Faso
2,Household,Offline,Central America and the Caribbean,Saint Lucia
2,Vegetables,Online,Europe,Vatican City
2,Vegetables,Offline,North America,Canada
2,Meat,Offline,Sub-Saharan Africa,Gabon
2,Household,Online,Sub-Saharan Africa,Benin
2,Meat,Online,Central America and the Caribbean,Saint Lucia
2,Beverages,Offline,Europe,Portugal
2,Cosmetics,Online,Sub-Saharan Africa,Ghana
2,Cereal,Offline,Central America and the Caribbean,El Salvador
2,Beverages,Online,Sub-Saharan Africa,Togo
2,Baby Food,Offline,Asia,Bangladesh
2,Clothes,Online,Asia,Taiwan
2,Fruits,Online,Sub-Saharan Africa,Rwanda
2,Personal Care,Online,Sub-Saharan Africa,Central African Republic
2,Baby Food,Online,Central America and the Caribbean,The Bahamas
2,Fruits,Online,Middle East and North Africa,Morocco
2,Vegetables,Offline,Sub-Saharan Africa,Mauritius
2,Beverages,Online,Europe,Netherlands
2,Baby Food,Online,North America,United States of America
2,Beverages,Online,Europe,Portugal
2,Meat,Online,Australia and Oceania,Australia
2,Cereal,Online,Central America and the Caribbean,Antigua and Barbuda
2,Cosmetics,Online,Europe,Greece
2,Cereal,Offline,Middle East and North Africa,Yemen
2,Cereal,Offline,Central America and the Caribbean,The Bahamas
2,Fruits,Offline,Europe,Macedonia
2,Beverages,Offline,Europe,Malta
2,Snacks,Offline,Asia,Kazakhstan
2,Cosmetics,Online,Asia,Uzbekistan
2,Household,Online,Europe,Norway
2,Fruits,Offline,Asia,Thailand
2,Meat,Online,Middle East and North Africa,Israel
2,Cereal,Offline,Asia,Kyrgyzstan
2,Personal Care,Offline,Asia,South Korea
2,Personal Care,Offline,Sub-Saharan Africa,South Sudan
2,Fruits,Online,Asia,Sri Lanka
2,Cereal,Online,Sub-Saharan Africa,Eritrea
2,Cosmetics,Online,Central America and the Caribbean,Saint Lucia
2,Beverages,Online,Asia,Myanmar
2,Fruits,Online,Middle East and North Africa,Oman
2,Fruits,Online,Central America and the Caribbean,Dominica
2,Clothes,Offline,Central America and the Caribbean,Jamaica
2,Household,Online,Middle East and North Africa,Azerbaijan
2,Clothes,Online,Sub-Saharan Africa,Zimbabwe
2,Snacks,Offline,Australia and Oceania,Tuvalu
2,Vegetables,Offline,Europe,Kosovo
2,Baby Food,Offline,Europe,Sweden
2,Cereal,Offline,Central America and the Caribbean,Guatemala
2,Cosmetics,Offline,Europe,Hungary
2,Vegetables,Offline,Europe,Germany
2,Cereal,Online,Europe,United Kingdom
2,Vegetables,Online,Sub-Saharan Africa,Central African Republic
2,Vegetables,Online,Asia,Turkmenistan
2,Beverages,Offline,Australia and Oceania,Fiji
2,Cosmetics,Offline,Central America and the Caribbean,Jamaica
2,Clothes,Offline,Central America and the Caribbean,Guatemala
2,Personal Care,Offline,Sub-Saharan Africa,Burkina Faso
2,Fruits,Offline,Europe,United Kingdom
2,Office Supplies,Online,Middle East and North Africa,Morocco
2,Personal Care,Offline,Sub-Saharan Africa,Cote d'Ivoire
2,Cosmetics,Offline,Europe,Luxembourg
2,Personal Care,Offline,Europe,Vatican City
2,Cosmetics,Online,Sub-Saharan Africa,Central African Republic
2,Baby Food,Offline,Europe,Romania
2,Vegetables,Offline,Sub-Saharan Africa,Ethiopia
2,Cosmetics,Offline,Europe,Georgia
2,Meat,Online,Europe,Serbia
2,Fruits,Online,Middle East and North Africa,Saudi Arabia
2,Fruits,Online,Asia,Myanmar
2,Cosmetics,Online,Europe,Luxembourg
2,Clothes,Online,Australia and Oceania,Samoa
2,Personal Care,Online,Europe,Monaco
2,Cosmetics,Offline,Sub-Saharan Africa,Niger
2,Snacks,Offline,Asia,Sri Lanka
2,Cosmetics,Offline,Central America and the Caribbean,Dominica
2,Cosmetics,Offline,Europe,San Marino
2,Fruits,Online,Europe,Liechtenstein
2,Office Supplies,Offline,Sub-Saharan Africa,Sao Tome and Principe
2,Clothes,Offline,Sub-Saharan Africa,Comoros
2,Fruits,Online,Sub-Saharan Africa,Guinea
2,Clothes,Online,Middle East and North Africa,Jordan
2,Cereal,Offline,Asia,Japan
2,Baby Food,Online,Sub-Saharan Africa,Ghana
2,Baby Food,Offline,Sub-Saharan Africa,Comoros
2,Beverages,Online,Central America and the Caribbean,Guatemala
2,Baby Food,Online,Asia,Mongolia
2,Beverages,Online,Middle East and North Africa,Afghanistan
2,Clothes,Offline,Sub-Saharan Africa,Comoros
2,Beverages,Online,Asia,Kyrgyzstan
2,Meat,Offline,Europe,Kosovo
2,Clothes,Offline,Europe,Albania
2,Personal Care,Offline,Middle East and North Africa,Iran
2,Baby Food,Offline,Australia and Oceania,Nauru
2,Clothes,Online,Europe,Greece
2,Snacks,Offline,North America,Greenland
2,Snacks,Online,Europe,Switzerland
2,Vegetables,Online,Sub-Saharan Africa,Central African Republic
2,Baby Food,Online,Europe,Luxembourg
2,Vegetables,Online,Europe,Germany
2,Personal Care,Online,Asia,Thailand
2,Fruits,Offline,Sub-Saharan Africa,Cape Verde
2,Office Supplies,Online,Australia and Oceania,Marshall Islands
2,Office Supplies,Offline,Asia,Turkmenistan
2,Cosmetics,Online,Europe,Malta
2,Beverages,Online,Europe,Georgia
2,Fruits,Online,Europe,Germany
2,Vegetables,Online,Europe,Albania
2,Snacks,Offline,Sub-Saharan Africa,Mali
2,Office Supplies,Online,Asia,Maldives
2,Clothes,Offline,Asia,Malaysia
2,Vegetables,Offline,Middle East and North Africa,Israel
2,Household,Offline,Sub-Saharan Africa,Cape Verde
2,Cosmetics,Online,Europe,Albania
2,Cereal,Offline,Europe,Serbia
2,Household,Offline,Middle East and North Africa,Yemen
2,Baby Food,Offline,Europe,Serbia
2,Vegetables,Online,Europe,France
2,Office Supplies,Offline,Australia and Oceania,Vanuatu
2,Office Supplies,Offline,Australia and Oceania,Kiribati
2,Baby Food,Offline,Central America and the Caribbean,Costa Rica
2,Baby Food,Online,Sub-Saharan Africa,Comoros
2,Cereal,Online,Asia,China
2,Beverages,Offline,Central America and the Caribbean,Dominican Republic
2,Beverages,Offline,Europe,Italy
2,Personal Care,Online,Sub-Saharan Africa,Ghana
2,Fruits,Offline,Australia and Oceania,Papua New Guinea
2,Vegetables,Offline,Central America and the Caribbean,Saint Lucia
2,Beverages,Online,Europe,Cyprus
2,Cosmetics,Online,Sub-Saharan Africa,Zimbabwe
2,Cosmetics,Offline,Middle East and North Africa,Somalia
2,Beverages,Online,Europe,Spain
2,Fruits,Online,Sub-Saharan Africa,Kenya
2,Cereal,Offline,Central America and the Caribbean,Belize
2,Baby Food,Offline,Middle East and North Africa,Somalia
2,Snacks,Offline,Central America and the Caribbean,The Bahamas
2,Cosmetics,Online,Middle East and North Africa,Iran
2,Office Supplies,Offline,Asia,Uzbekistan
2,Baby Food,Online,Europe,Ireland
2,Office Supplies,Offline,Middle East and North Africa,Qatar
2,Clothes,Online,Sub-Saharan Africa,Uganda
2,Office Supplies,Offline,Asia,Cambodia
2,Office Supplies,Offline,Asia,Kyrgyzstan
2,Clothes,Offline,Australia and Oceania,Australia
2,Office Supplies,Offline,Europe,Italy
2,Office Supplies,Online,Central America and the Caribbean,Jamaica
2,Vegetables,Offline,Sub-Saharan Africa,Cameroon
2,Cosmetics,Offline,Asia,Japan
2,Fruits,Online,Asia,Cambodia
2,Meat,Online,Europe,Germany
2,Cosmetics,Offline,Sub-Saharan Africa,Burkina Faso
2,Clothes,Online,Australia and Oceania,Tuvalu
2,Personal Care,Online,Middle East and North Africa,Morocco
2,Beverages,Online,Central America and the Caribbean,Jamaica
2,Baby Food,Offline,Europe,Malta
2,Snacks,Offline,Middle East and North Africa,Iraq
2,Meat,Offline,Europe,Hungary
2,Baby Food,Offline,Sub-Saharan Africa,Nigeria
2,Cereal,Online,Europe,Finland
2,Household,Online,Asia,Cambodia
2,Vegetables,Offline,Sub-Saharan Africa,Tanzania
2,Snacks,Offline,Europe,Latvia
2,Personal Care,Online,Sub-Saharan Africa,Namibia
2,Vegetables,Online,Sub-Saharan Africa,Uganda
2,Cosmetics,Online,Middle East and North Africa,Lebanon
2,Household,Offline,Sub-Saharan Africa,Comoros
2,Snacks,Online,Europe,Bosnia and Herzegovina
2,Cereal,Offline,Middle East and North Africa,Syria
2,Vegetables,Offline,Sub-Saharan Africa,Cameroon
2,Clothes,Online,Middle East and North Africa,Israel
2,Baby Food,Offline,Middle East and North Africa,Bahrain
2,Fruits,Offline,Europe,Norway
2,Cereal,Online,Sub-Saharan Africa,Guinea
2,Fruits,Offline,Middle East and North Africa,Pakistan
2,Vegetables,Online,Sub-Saharan Africa,Mauritania
2,Beverages,Offline,Australia and Oceania,East Timor
2,Meat,Online,Sub-Saharan Africa,Rwanda
2,Office Supplies,Offline,Middle East and North Africa,Saudi Arabia
2,Beverages,Offline,Sub-Saharan Africa,Benin
2,Office Supplies,Online,Asia,Maldives
2,Snacks,Online,Europe,Cyprus
2,Meat,Offline,Central America and the Caribbean,Nicaragua
2,Cosmetics,Offline,Asia,Tajikistan
2,Beverages,Offline,Europe,Croatia
2,Office Supplies,Online,Central America and the Caribbean,Haiti
2,Household,Online,Sub-Saharan Africa,Mali
2,Cosmetics,Online,Central America and the Caribbean,Dominican Republic
2,Personal Care,Offline,Asia,Indonesia
2,Office Supplies,Online,Asia,Sri Lanka
2,Cosmetics,Offline,Middle East and North Africa,Iran
2,Cosmetics,Online,Europe,San Marino
2,Clothes,Offline,Central America and the Caribbean,Trinidad and Tobago
2,Baby Food,Offline,Middle East and North Africa,Saudi Arabia
2,Fruits,Online,Asia,Vietnam
2,Vegetables,Online,Middle East and North Africa,Jordan
2,Meat,Online,Central America and the Caribbean,Costa Rica
2,Office Supplies,Offline,Europe,Italy
2,Baby Food,Offline,Asia,Taiwan
2,Baby Food,Offline,Asia,Turkmenistan
2,Cosmetics,Online,Middle East and North Africa,Kuwait
2,Snacks,Online,Australia and Oceania,Papua New Guinea
2,Snacks,Offline,Europe,Spain
2,Vegetables,Offline,Sub-Saharan Africa,Comoros
2,Beverages,Online,Australia and Oceania,Kiribati
2,Personal Care,Offline,Europe,Latvia
2,Snacks,Online,Sub-Saharan Africa,Cape Verde
2,Personal Care,Online,Europe,Denmark
2,Beverages,Online,Middle East and North Africa,Kuwait
2,Snacks,Online,Asia,Laos
2,Fruits,Offline,Asia,Taiwan
2,Snacks,Online,Europe,Lithuania
2,Meat,Offline,Europe,Ireland
2,Clothes,Offline,Europe,Kosovo
2,Fruits,Offline,Middle East and North Africa,Egypt
2,Meat,Offline,Europe,Denmark
2,Snacks,Online,Sub-Saharan Africa,Togo
2,Personal Care,Offline,Sub-Saharan Africa,Guinea-Bissau
2,Cosmetics,Online,Middle East and North Africa,Turkey
2,Personal Care,Offline,Europe,United Kingdom
2,Cereal,Offline,Middle East and North Africa,Azerbaijan
2,Personal Care,Offline,Central America and the Caribbean,Jamaica
2,Cosmetics,Online,Sub-Saharan Africa,Kenya
2,Meat,Offline,Europe,Ireland
2,Personal Care,Offline,Central America and the Caribbean,The Bahamas
2,Baby Food,Offline,Europe,Finland
2,Office Supplies,Offline,Middle East and North Africa,Azerbaijan
2,Office Supplies,Online,Europe,Bulgaria
2,Meat,Offline,Europe,Switzerland
2,Beverages,Online,Europe,Estonia
2,Fruits,Offline,Sub-Saharan Africa,Lesotho
2,Meat,Online,Sub-Saharan Africa,Cote d'Ivoire
2,Baby Food,Online,Europe,Macedonia
2,Household,Offline,Asia,Cambodia
2,Clothes,Online,Asia,Maldives
2,Beverages,Online,Asia,China
2,Vegetables,Online,Sub-Saharan Africa,Cameroon
2,Office Supplies,Online,Sub-Saharan Africa,Liberia
2,Cosmetics,Offline,Europe,Monaco
2,Cereal,Offline,Central America and the Caribbean,Honduras
2,Clothes,Online,Sub-Saharan Africa,Djibouti
2,Meat,Online,Asia,South Korea
2,Snacks,Online,Middle East and North Africa,United Arab Emirates
2,Baby Food,Offline,Sub-Saharan Africa,Zambia
2,Office Supplies,Online,Australia and Oceania,Nauru
2,Beverages,Online,Middle East and North Africa,Qatar
2,Snacks,Offline,Australia and Oceania,Samoa
2,Cereal,Online,Europe,Bulgaria
2,Personal Care,Offline,Sub-Saharan Africa,Gabon
2,Cereal,Offline,Sub-Saharan Africa,Chad
2,Meat,Offline,Australia and Oceania,Palau
2,Office Supplies,Online,Middle East and North Africa,Oman
2,Office Supplies,Online,North America,Mexico
2,Cereal,Online,Sub-Saharan Africa,Togo
2,Beverages,Online,Central America and the Caribbean,Saint Vincent and the Grenadines
2,Cosmetics,Offline,Asia,North Korea
2,Fruits,Online,Sub-Saharan Africa,Cote d'Ivoire
2,Fruits,Offline,Middle East and North Africa,Morocco
2,Office Supplies,Online,Europe,Monaco
2,Clothes,Online,Middle East and North Africa,Lebanon
2,Fruits,Online,Sub-Saharan Africa,Comoros
2,Clothes,Offline,Asia,South Korea
2,Cosmetics,Online,Sub-Saharan Africa,Cote d'Ivoire
2,Fruits,Online,Asia,Mongolia
2,Personal Care,Offline,Sub-Saharan Africa,Uganda
2,Snacks,Online,Sub-Saharan Africa,Niger
2,Office Supplies,Offline,Australia and Oceania,Australia
2,Snacks,Online,Asia,Singapore
2,Meat,Online,Sub-Saharan Africa,Comoros
2,Personal Care,Offline,Australia and Oceania,Federated States of Micronesia
2,Office Supplies,Offline,Europe,Montenegro
2,Beverages,Online,Sub-Saharan Africa,Benin
2,Fruits,Online,North America,Canada
2,Office Supplies,Offline,Sub-Saharan Africa,Mauritania
2,Fruits,Offline,Sub-Saharan Africa,Burkina Faso
2,Meat,Online,Middle East and North Africa,Iraq
2,Cereal,Offline,Sub-Saharan Africa,Lesotho
2,Office Supplies,Offline,Sub-Saharan Africa,Namibia
2,Fruits,Online,Asia,Japan
2,Baby Food,Online,Asia,North Korea
2,Cereal,Online,Sub-Saharan Africa,South Africa
2,Snacks,Online,Europe,Liechtenstein
2,Personal Care,Online,Australia and Oceania,Marshall Islands
2,Office Supplies,Online,Sub-Saharan Africa,Burundi
2,Personal Care,Online,Middle East and North Africa,Jordan
2,Beverages,Offline,Australia and Oceania,Marshall Islands
